micrograph,tube_id,length_nm
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,16,63.839
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,17,56.487
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,18,56.843
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,19,54.099
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,20,42.496
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,21,42.873
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,22,42.548
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,23,41.860
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,24,41.210
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,25,41.847
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,26,41.389
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,27,41.766
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,28,39.369
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0015.star,29,39.983
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0016.star,1,956.210
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0016.star,2,343.606
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0016.star,3,137.036
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0016.star,4,97.205
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0016.star,5,55.838
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0016.star,6,55.410
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0016.star,7,55.061
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0016.star,8,53.783
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0016.star,9,53.992
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0016.star,10,49.871
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0017.star,1,363.452
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0017.star,2,303.910
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0017.star,3,241.330
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,1,630.739
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,2,385.271
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,3,357.936
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,4,267.768
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,5,127.316
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,6,109.120
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,7,106.477
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,8,50.429
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,9,48.407
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,10,48.026
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,11,48.049
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,12,46.440
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,13,84.199
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0018.star,14,43.443
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,1,549.815
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,2,82.502
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,3,416.341
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,4,170.593
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,5,100.322
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,6,110.797
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,7,84.816
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,8,60.892
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,9,42.357
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,10,43.112
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,11,43.016
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0019.star,12,41.184
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0020.star,1,431.845
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0020.star,2,182.693
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0020.star,3,109.004
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0020.star,4,65.809
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0020.star,5,66.117
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0020.star,6,65.222
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0020.star,7,64.945
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0020.star,8,60.560
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0020.star,9,45.001
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,1,788.057
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,2,374.695
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,3,342.673
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,4,281.675
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,5,278.541
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,6,219.026
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,7,181.141
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,8,179.009
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,9,152.272
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,10,149.771
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,11,134.490
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,12,135.493
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,13,119.229
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,14,110.716
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,15,110.247
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,16,78.903
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,17,46.672
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,18,93.064
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,19,91.532
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,20,91.542
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,21,82.901
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,22,70.176
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,23,64.975
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,24,63.976
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,25,60.756
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,26,42.111
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,27,42.855
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0021.star,28,40.898
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,1,406.817
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,2,369.234
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,3,278.613
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,4,238.558
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,5,171.829
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,6,164.764
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,7,133.961
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,8,128.899
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,9,129.410
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,10,106.754
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,11,105.885
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,12,46.786
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,13,44.404
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,14,85.195
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,15,65.602
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,16,57.336
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,17,42.772
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,18,40.911
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0022.star,19,38.846
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0023.star,1,356.635
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0023.star,2,178.124
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0023.star,3,108.928
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0023.star,4,47.953
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0023.star,5,46.721
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0023.star,6,83.597
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0023.star,7,79.206
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0023.star,8,60.328
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0024.star,1,582.709
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0024.star,2,274.259
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0024.star,3,214.006
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0024.star,4,44.299
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0025.star,1,272.352
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0025.star,2,153.246
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0025.star,3,133.343
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0025.star,4,85.373
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0025.star,5,59.716
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0025.star,6,60.542
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0025.star,7,59.676
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0025.star,8,52.595
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0026.star,1,573.387
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0026.star,2,53.070
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0026.star,3,42.340
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0026.star,4,41.570
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,1,300.720
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,2,232.806
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,3,193.164
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,4,166.330
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,5,135.376
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,6,96.563
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,7,46.418
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,8,46.621
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,9,46.796
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,10,42.884
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,11,64.391
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0027.star,12,42.943
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0028.star,1,461.573
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0028.star,2,58.495
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0029.star,1,835.015
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0029.star,2,54.755
/auto_nfs/rodriguez1/kmc012/__crYOLO/TMV/output_1/STAR_FILAMENT_SEGMENTED/KMCB2_D8_RL_TMV_0.05mgmL_9300X_0030.star,1,1049.745
